estudo,cenario,nids_cpu_pps,taxa_pps_total,taxa_bps_total,taxa_descarte_geral,taxa_falsos_negativos,throughput_legitimo_mbps,latencia_media_ms
estudo_1,gargalo_alto_pps_128b,1000,5000,5120000,6.93465e-05,0.89,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,1000,5000,5120000,6.93465e-05,0.89,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,1000,5000,5120000,6.93465e-05,0.89,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,1000,5000,5120000,6.93465e-05,0.89,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,1000,5000,5120000,6.93465e-05,0.89,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,2000,5000,5120000,6.93465e-05,0.77,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,2000,5000,5120000,6.93465e-05,0.77,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,2000,5000,5120000,6.93465e-05,0.77,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,2000,5000,5120000,6.93465e-05,0.77,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,2000,5000,5120000,6.93465e-05,0.77,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,5000,5000,5120000,6.93465e-05,0.41,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,5000,5000,5120000,6.93465e-05,0.41,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,5000,5000,5120000,6.93465e-05,0.41,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,5000,5000,5120000,6.93465e-05,0.41,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,5000,5000,5120000,6.93465e-05,0.41,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,10000,5000,5120000,6.93465e-05,0.0,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,10000,5000,5120000,6.93465e-05,0.0,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,10000,5000,5120000,6.93465e-05,0.0,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,10000,5000,5120000,6.93465e-05,0.0,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_pps_128b,10000,5000,5120000,6.93465e-05,0.0,22.0838,16.947400000000002
estudo_1,baseline_alto_pps_128b,100000000,5000,5120000,0.0,0.0,104.174,5.01261
estudo_1,gargalo_alto_bps_1400b,1000,5000,56000000,0.523015,0.65,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,1000,5000,56000000,0.523015,0.65,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,1000,5000,56000000,0.523015,0.65,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,1000,5000,56000000,0.523015,0.65,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,1000,5000,56000000,0.523015,0.65,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,2000,5000,56000000,0.523015,0.26,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,2000,5000,56000000,0.523015,0.26,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,2000,5000,56000000,0.523015,0.26,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,2000,5000,56000000,0.523015,0.26,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,2000,5000,56000000,0.523015,0.26,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,5000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,5000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,5000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,5000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,5000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,10000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,10000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,10000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,10000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_bps_1400b,10000,5000,56000000,0.523015,0.0,4.26894,40.3807
estudo_1,baseline_alto_bps_1400b,100000000,5000,56000000,0.0,0.0,104.174,5.013260000000001
estudo_1,gargalo_alto_pps_128b,1000,10000,10240000,6.04219e-05,0.93,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,1000,10000,10240000,6.04219e-05,0.93,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,1000,10000,10240000,6.04219e-05,0.93,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,1000,10000,10240000,6.04219e-05,0.93,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,1000,10000,10240000,6.04219e-05,0.93,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,2000,10000,10240000,6.04219e-05,0.83,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,2000,10000,10240000,6.04219e-05,0.83,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,2000,10000,10240000,6.04219e-05,0.83,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,2000,10000,10240000,6.04219e-05,0.83,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,2000,10000,10240000,6.04219e-05,0.83,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,5000,10000,10240000,6.04219e-05,0.57,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,5000,10000,10240000,6.04219e-05,0.57,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,5000,10000,10240000,6.04219e-05,0.57,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,5000,10000,10240000,6.04219e-05,0.57,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,5000,10000,10240000,6.04219e-05,0.57,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,10000,10000,10240000,6.04219e-05,0.16,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,10000,10000,10240000,6.04219e-05,0.16,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,10000,10000,10240000,6.04219e-05,0.16,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,10000,10000,10240000,6.04219e-05,0.16,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_pps_128b,10000,10000,10240000,6.04219e-05,0.16,17.0061,17.9476
estudo_1,baseline_alto_pps_128b,100000000,10000,10240000,0.0,0.0,104.174,5.0126800000000005
estudo_1,gargalo_alto_bps_1400b,1000,10000,112000000,1.78853,0.64,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,1000,10000,112000000,1.78853,0.64,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,1000,10000,112000000,1.78853,0.64,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,1000,10000,112000000,1.78853,0.64,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,1000,10000,112000000,1.78853,0.64,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,2000,10000,112000000,1.78853,0.25,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,2000,10000,112000000,1.78853,0.25,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,2000,10000,112000000,1.78853,0.25,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,2000,10000,112000000,1.78853,0.25,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,2000,10000,112000000,1.78853,0.25,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,5000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,5000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,5000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,5000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,5000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,10000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,10000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,10000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,10000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_bps_1400b,10000,10000,112000000,1.78853,0.0,4.2521,40.3468
estudo_1,baseline_alto_bps_1400b,100000000,10000,112000000,0.0,0.0,104.174,5.0141
estudo_1,gargalo_alto_pps_128b,1000,15000,15360000,8.96348e-05,0.93,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,1000,15000,15360000,8.96348e-05,0.93,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,1000,15000,15360000,8.96348e-05,0.93,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,1000,15000,15360000,8.96348e-05,0.93,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,1000,15000,15360000,8.96348e-05,0.93,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,2000,15000,15360000,8.96348e-05,0.87,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,2000,15000,15360000,8.96348e-05,0.87,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,2000,15000,15360000,8.96348e-05,0.87,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,2000,15000,15360000,8.96348e-05,0.87,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,2000,15000,15360000,8.96348e-05,0.87,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,5000,15000,15360000,8.96348e-05,0.65,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,5000,15000,15360000,8.96348e-05,0.65,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,5000,15000,15360000,8.96348e-05,0.65,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,5000,15000,15360000,8.96348e-05,0.65,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,5000,15000,15360000,8.96348e-05,0.65,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,10000,15000,15360000,8.96348e-05,0.31,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,10000,15000,15360000,8.96348e-05,0.31,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,10000,15000,15360000,8.96348e-05,0.31,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,10000,15000,15360000,8.96348e-05,0.31,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_pps_128b,10000,15000,15360000,8.96348e-05,0.31,11.8543,15.3124
estudo_1,baseline_alto_pps_128b,100000000,15000,15360000,0.0,0.0,104.174,5.01274
estudo_1,gargalo_alto_bps_1400b,1000,15000,168000000,3.05515,0.64,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,1000,15000,168000000,3.05515,0.64,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,1000,15000,168000000,3.05515,0.64,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,1000,15000,168000000,3.05515,0.64,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,1000,15000,168000000,3.05515,0.64,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,2000,15000,168000000,3.05515,0.25,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,2000,15000,168000000,3.05515,0.25,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,2000,15000,168000000,3.05515,0.25,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,2000,15000,168000000,3.05515,0.25,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,2000,15000,168000000,3.05515,0.25,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,5000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,5000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,5000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,5000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,5000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,10000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,10000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,10000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,10000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_bps_1400b,10000,15000,168000000,3.05515,0.0,4.24437,40.351600000000005
estudo_1,baseline_alto_bps_1400b,100000000,15000,168000000,0.0,0.0,104.174,5.01503
estudo_1,gargalo_alto_pps_128b,1000,20000,20480000,0.0106187,0.95,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,1000,20000,20480000,0.0106187,0.95,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,1000,20000,20480000,0.0106187,0.95,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,1000,20000,20480000,0.0106187,0.95,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,1000,20000,20480000,0.0106187,0.95,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,2000,20000,20480000,0.0106187,0.89,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,2000,20000,20480000,0.0106187,0.89,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,2000,20000,20480000,0.0106187,0.89,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,2000,20000,20480000,0.0106187,0.89,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,2000,20000,20480000,0.0106187,0.89,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,5000,20000,20480000,0.0106187,0.71,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,5000,20000,20480000,0.0106187,0.71,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,5000,20000,20480000,0.0106187,0.71,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,5000,20000,20480000,0.0106187,0.71,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,5000,20000,20480000,0.0106187,0.71,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,10000,20000,20480000,0.0106187,0.41,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,10000,20000,20480000,0.0106187,0.41,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,10000,20000,20480000,0.0106187,0.41,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,10000,20000,20480000,0.0106187,0.41,6.07164,17.5017
